"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","chembl_id","chembl_pref_name","chiral flag","version","ct enhanced stereo status","Source Path","Source File","Source File Index","Chirality 1","source file","source file index","mmshare version","flags","input","cmdline","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 1","EZ 2","tautomer probability","EZ 3","EZ 4","Chirality 2","PDB TITLE","PDB ID","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB R","PDB Rfree","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA TEMPERATURE","PDB REMARK 350 Biomolecule 1 Transform 1 Chains","PDB REMARK 350 Biomolecule 1 Transform 1 Matrix 1","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","converted selenomethionines","deleted far waters","EXECUTE FUNCTION Input Structure Hash","GSGTC Seq","GSGTC Homology Source","GSGTC Homology Stemres","GSGTC Homology Loopres","GSGTC Homology Seq","GSGTC Homology Similarity","GSGTC Homology Stem Dist","GSGTC Homology Stem Beta","GSGTC Homology Stem Gamma","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Minimization Converged-OPLS3e","het states","ran protassign","removed non hbond waters","Potential Energy-OPLS3e-1","RMS Derivative-OPLS3e-1","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","box ax","box ay","box az","box bx","box by","box bz","box cx","box cy","box cz","ct type","original cms file","EZ 5","AtomNumChirality 1","AtomNumChirality 2"
,"ligprep_esm1-map2k_ligands.maegz:11","281","esm1_map2k.11","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL25186","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",11,"","ligprep_esm1-map2k_ligands.maegz",11,46012,0,"W09IXVAoPU8pKFtPSF0pT2MxYyhbQ0hdPU8pW2NIXVtjSF1bY0hdYzFPW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0734,0.0734,0.0000,0.0645,0.138,-2,2,"OPLS3e",10.473,true,"ligprep_esm1-map2k_ligands.maegz:11-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",21,4,-5.337,-0.356,-0.877,-1.439,-5.401,-1.308,-0.111,0.000,-2.265,-20.593,-6.724,0.323,-0.002,-42.953,-27.317,2.006,2,79,0.065,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:7","282","esm1_map2k.7","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL287306","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",7,"","ligprep_esm1-map2k_ligands.maegz",7,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXWMoW0NIXT1PKVtjSF1bY0hdW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2739,0.0000,1.2739,1.3456,1.346,-1,1,"OPLS3e",-0.348,true,"ligprep_esm1-map2k_ligands.maegz:7-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",14,4,-5.335,-0.410,-0.965,-1.496,-6.680,-1.066,-0.481,0.000,-2.824,-18.778,-14.152,0.809,-0.057,-47.960,-32.931,3.913,1,222,1.346,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:16","283","esm1_map2k.16","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24720","ALPHA HYDROXY BENZYLPHOSPHONATE",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",16,"2_R_1_7_5_13","ligprep_esm1-map2k_ligands.maegz",16,46012,0,"W09IXVAoPU8pKFtPSF0pW0NAQEhdKFtPSF0pYzFbY0hdW2NIXVtjSF1bY0hdW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.5924,0.5924,0.0000,0.6061,1.198,-2,2,"OPLS3e",21.127,true,"ligprep_esm1-map2k_ligands.maegz:16-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",30,3,-5.327,-0.444,-1.016,-1.529,-5.933,-1.572,-0.147,0.000,-2.241,-16.802,-7.556,0.000,0.000,-40.532,-24.358,0.866,1,333,0.606,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:29","284","esm1_map2k.29","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24164","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",29,"","ligprep_esm1-map2k_ligands.maegz",29,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXVtjSF1jKFtDSDNdKVtjSF1bY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0842,0.0842,0.0000,0.0749,0.159,-2,2,"OPLS3e",1.973,true,"ligprep_esm1-map2k_ligands.maegz:29-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",59,2,-5.325,-0.444,-1.016,-1.528,-5.400,-1.704,-0.151,0.000,-2.140,-18.227,-6.358,0.460,0.000,-38.767,-24.585,0.747,1,313,0.075,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:32","285","esm1_map2k.32","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24101","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",32,"","ligprep_esm1-map2k_ligands.maegz",32,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MoW2NIXVtjSF1bY0hdMSlbY0hdYzFDKD1PKU9bQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2739,0.0000,1.2739,1.3456,1.346,-1,1,"OPLS3e",0.124,true,"ligprep_esm1-map2k_ligands.maegz:32-2","glide-dock_SP_esm1b-map2k","This compound has an ester and may undergo hydrolysis at high or low pH.","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",66,5,-5.302,-0.353,-0.872,-1.430,-6.647,-1.136,-0.449,0.000,-2.777,-22.775,-12.122,0.672,0.000,-50.498,-34.898,3.353,15,400,1.346,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:1","286","esm1_map2k.1","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24231","p-NITROPHENYLPHOSPHATE",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",1,"","ligprep_esm1-map2k_ligands.maegz",1,46012,0,"W08tXVtOK10oPU8pYzFbY0hdW2NIXWMoW2NIXVtjSF0xKU9QKD1PKShbT0hdKVtPSF0=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0469,0.0469,0.0000,0.0399,0.087,-2,4,"OPLS3e",12.034,true,"ligprep_esm1-map2k_ligands.maegz:1-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",1,3,-5.235,-0.374,-0.901,-1.439,-5.275,-1.369,-0.093,0.000,-2.379,-22.127,-4.555,0.356,0.000,-42.293,-26.682,0.415,5,266,0.040,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:5","287","esm1_map2k.5","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL284362","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",5,"","ligprep_esm1-map2k_ligands.maegz",5,46012,0,"W0NIM11bQ0gyXWMxW2NIXVtjSF1jKFtjSF1bY0hdMSlbTkhdQyg9TylQKD1PKShbT0hdKVtPSF0=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2460,0.0000,1.2460,1.3154,1.315,-1,1,"OPLS3e",19.151,true,"ligprep_esm1-map2k_ligands.maegz:5-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",10,5,-5.166,-0.344,-0.849,-1.393,-6.481,-1.825,-0.254,0.000,-2.060,-24.150,-11.829,0.687,-0.048,-52.732,-35.979,1.611,17,390,1.315,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:19","288","esm1_map2k.19","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL26349","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",19,"","ligprep_esm1-map2k_ligands.maegz",19,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxYyhbQ0gzXSlbY0hdW2NIXVtjSF1jMVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0734,0.0734,0.0000,0.0645,0.138,-2,2,"OPLS3e",6.278,true,"ligprep_esm1-map2k_ligands.maegz:19-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",35,2,-5.147,-0.396,-0.931,-1.444,-5.211,-1.715,-0.036,0.000,-2.120,-19.284,-5.227,0.408,0.000,-38.072,-24.511,0.199,4,112,0.065,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:28","289","esm1_map2k.28","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL148732","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",28,"7_S_8_9_4_21","ligprep_esm1-map2k_ligands.maegz",28,46012,0,"W2NIXTFbY0hdW2NIXVtjSF1bY0hdYzFbQ0hdKFAoPU8pKFtPSF0pW09IXSlQKD1PKShbT0hdKVtPSF0=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.1893,0.1892,0.0000,0.1788,0.368,-3,3,"OPLS3e",22.379,true,"ligprep_esm1-map2k_ligands.maegz:28-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",57,4,-5.121,-0.341,-0.842,-1.381,-5.300,-0.282,-0.327,0.000,-1.711,-17.978,-14.775,0.197,-0.062,-49.105,-32.752,2.556,1,336,0.179,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:6","290","esm1_map2k.6","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL287276","(BENZYLAMINO)CARBONYLPHOSPHONIC ACID",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",6,"","ligprep_esm1-map2k_ligands.maegz",6,46012,0,"Tz1QKFtPSF0pKFtPSF0pQyg9TylbTkhdW0NIMl1jMVtjSF1bY0hdW2NIXVtjSF1bY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2663,0.0000,1.2663,1.3374,1.337,-1,1,"OPLS3e",16.227,true,"ligprep_esm1-map2k_ligands.maegz:6-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",12,5,-5.108,-0.365,-0.879,-1.404,-6.446,-1.717,-0.140,0.000,-2.202,-21.498,-13.849,0.765,0.000,-51.539,-35.347,2.968,3,223,1.337,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:40","291","esm1_map2k.40","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL26438","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",40,"","ligprep_esm1-map2k_ligands.maegz",40,46012,0,"W0NIM11bQ0hdKFtDSDNdKU9bUEBdKD1PKShbT0hdKU9jMWMoW0NIXT1PKVtjSF1bY0hdW2NIXVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0000,0.0000,0.0000,0.0000,0.000,-1,1,"OPLS3e",0.817,true,"ligprep_esm1-map2k_ligands.maegz:40-1","glide-dock_SP_esm1b-map2k","","","",1.000,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",80,5,-5.101,-0.319,-0.803,-1.352,-5.101,-1.612,-0.143,0.000,-2.127,-25.947,-5.358,0.881,0.000,-43.304,-31.306,1.888,9,391,0.000,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:18","292","esm1_map2k.18","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24447","PHENETHYLCARBAMOYLPHOSPHONIC ACID",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",18,"","ligprep_esm1-map2k_ligands.maegz",18,46012,0,"Tz1QKFtPSF0pKFtPSF0pQyg9TylbTkhdW0NIMl1bQ0gyXWMxW2NIXVtjSF1bY0hdW2NIXVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0829,0.0829,0.0000,0.0736,0.157,-2,2,"OPLS3e",30.635,true,"ligprep_esm1-map2k_ligands.maegz:18-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",33,5,-5.090,-0.339,-0.837,-1.373,-5.163,-1.705,-0.121,0.000,-2.211,-22.333,-6.662,0.989,0.000,-45.843,-28.994,1.404,2,18,0.074,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:14","293","esm1_map2k.14","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24124","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",14,"","ligprep_esm1-map2k_ligands.maegz",14,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXVtjSF1jKFtjSF1bY0hdMSlPW0NIM10=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.1086,0.0000,1.1086,1.1664,1.166,-1,1,"OPLS3e",3.743,true,"ligprep_esm1-map2k_ligands.maegz:14-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",27,4,-5.051,-0.389,-0.914,-1.417,-6.218,-1.685,-0.160,0.000,-2.024,-18.411,-13.236,0.557,0.000,-46.308,-31.648,1.740,8,79,1.166,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:9","294","esm1_map2k.9","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL287555","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",9,"","ligprep_esm1-map2k_ligands.maegz",9,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXWMoW0NIM10pW2NIXVtjSF1bY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.0821,0.0821,0.0000,0.0728,0.155,-2,2,"OPLS3e",2.850,true,"ligprep_esm1-map2k_ligands.maegz:9-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",17,2,-5.048,-0.421,-0.963,-1.448,-5.120,-1.577,-0.066,0.000,-2.224,-17.539,-5.580,0.460,0.000,-36.238,-23.119,0.419,4,213,0.073,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:24","295","esm1_map2k.24","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24771","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",24,"","ligprep_esm1-map2k_ligands.maegz",24,46012,0,"Tz1QKFtPSF0pKFtPSF0pQyg9TylbTkhdYzFbY0hdW2NIXWMoW2NIXVtjSF0xKU9bQ0gyXVtDSDJdW0NIMl1bQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.1681,0.0771,0.0910,0.0681,0.145,-2,2,"OPLS3e",37.057,true,"ligprep_esm1-map2k_ligands.maegz:24-1","glide-dock_SP_esm1b-map2k","","","",1.000,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",49,7,-5.041,-0.280,-0.734,-1.296,-5.109,-1.937,-0.191,0.000,-1.931,-23.693,-7.019,1.217,-0.029,-46.471,-30.712,5.582,95,303,0.068,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:30","296","esm1_map2k.30","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL287216","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",30,"","ligprep_esm1-map2k_ligands.maegz",30,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXVtjSF1jKFtOSDJdKVtjSF1bY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.1007,0.0918,0.0090,0.0917,0.183,-2,2,"OPLS3e",3.212,true,"ligprep_esm1-map2k_ligands.maegz:30-1","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",61,2,-4.977,-0.415,-0.950,-1.428,-5.069,-1.360,-0.115,0.000,-2.133,-18.950,-6.465,0.456,0.000,-39.585,-25.415,0.388,2,178,0.092,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:13","297","esm1_map2k.13","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL299737","BENZYLPHOSPHONIC ACID",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",13,"","ligprep_esm1-map2k_ligands.maegz",13,46012,0,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1jMVtjSF1bY0hdW2NIXVtjSF1bY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",0.8160,0.8160,0.0000,0.8486,1.665,-2,2,"OPLS3e",6.235,true,"ligprep_esm1-map2k_ligands.maegz:13-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",25,2,-4.976,-0.452,-1.006,-1.464,-5.824,-1.580,-0.134,0.000,-2.249,-16.996,-6.746,0.000,0.000,-39.073,-23.742,0.391,1,386,0.849,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:27","298","esm1_map2k.27","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL287275","FOSFOSAL",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",27,"","ligprep_esm1-map2k_ligands.maegz",27,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MoYzFDKD1PKVtPSF0pW2NIXVtjSF1bY0hdW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.2744,0.0005,1.2739,1.3456,1.346,-2,2,"OPLS3e",12.317,true,"ligprep_esm1-map2k_ligands.maegz:27-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",56,4,-4.945,-0.353,-0.851,-1.359,-6.290,-1.435,-0.160,0.000,-2.294,-13.309,-14.923,0.502,0.000,-43.718,-28.231,4.628,3,203,1.346,,,,,,,,,,"","","","",""
,"ligprep_esm1-map2k_ligands.maegz:29","299","esm1_map2k.29","2021-08-17 17:29:24","2021-08-17 17:29:24","CHEMBL24164","None",false,0,2,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",29,"","ligprep_esm1-map2k_ligands.maegz",29,46012,0,"Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXVtjSF1jKFtDSDNdKVtjSF1bY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.1975,0.0000,1.1975,1.2628,1.263,-1,1,"OPLS3e",-3.173,true,"ligprep_esm1-map2k_ligands.maegz:29-2","glide-dock_SP_esm1b-map2k","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"glide-grid_map2k",60,3,-4.938,-0.412,-0.942,-1.417,-6.201,-1.673,-0.160,0.000,-2.219,-16.975,-12.926,0.638,0.000,-42.847,-29.902,2.486,1,228,1.263,,,,,,,,,,"","","","",""
